run_block,dataset,model,mitigation,protected_attribute,seed,run_type
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,57,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,58,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,59,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,60,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,61,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,62,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,63,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,64,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,65,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,66,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,67,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,68,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,69,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,70,optional_main
optional_main_grid_extension,acs_income_ca_2018,gradient_boosting,equalized_odds,age_group,71,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,42,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,43,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,44,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,45,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,46,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,47,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,48,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,49,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,50,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,51,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,57,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,58,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,59,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,60,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,61,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,62,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,63,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,64,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,65,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,66,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,67,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,68,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,69,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,70,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,baseline,age_group,71,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,42,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,43,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,44,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,45,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,46,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,47,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,48,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,49,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,50,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,51,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,57,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,58,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,59,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,60,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,61,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,62,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,63,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,64,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,65,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,66,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,67,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,68,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,69,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,70,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,reweighing,age_group,71,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,42,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,43,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,44,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,45,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,46,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,47,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,48,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,49,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,50,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,51,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,57,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,58,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,59,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,60,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,61,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,62,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,63,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,64,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,65,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,66,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,67,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,68,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,69,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,70,optional_main
optional_main_grid_extension,acs_income_ca_2018,xgboost,equalized_odds,age_group,71,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,42,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,43,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,44,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,45,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,46,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,47,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,48,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,49,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,50,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,51,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,57,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,58,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,59,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,60,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,61,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,62,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,63,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,64,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,65,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,66,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,67,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,68,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,69,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,70,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,baseline,age_group,71,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,42,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,43,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,44,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,45,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,46,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,47,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,48,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,49,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,50,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,51,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,52,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,53,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,54,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,55,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,56,optional_main
optional_main_grid_extension,acs_income_ca_2018,mlp,reweighing,age_group,57,optional_main
